29,1,ENGINEERING,16,1,2017-02-08 20:27:32,2017-02-08 20:27:32
30,1,SCIENCE,16,1,2017-02-08 20:27:32,2017-02-08 20:27:32
31,1,CULTURE,17,1,2017-02-08 20:27:32,2017-02-08 20:27:32
32,1,ENGINEERING,17,1,2017-02-08 20:27:32,2017-02-08 20:27:32
33,1.5,ENGINEERING,18,1,2017-02-08 20:27:32,2017-02-08 20:27:32
34,1.5,SCIENCE,18,1,2017-02-08 20:27:32,2017-02-08 20:27:32
35,5,ENGINEERING,19,1,2017-02-08 20:27:32,2017-02-08 20:27:32
36,1.5,SCIENCE,20,1,2017-02-08 20:27:32,2017-02-08 20:27:32
37,1.5,ENGINEERING,20,1,2017-02-08 20:27:32,2017-02-08 20:27:32
38,5,SCIENCE,21,1,2017-02-08 20:27:32,2017-02-08 20:27:32
39,5,TECHNOLOGY,22,1,2017-02-08 20:27:32,2017-02-08 20:27:32
40,0.5,TECHNOLOGY,23,1,2017-02-08 20:27:32,2017-02-08 20:27:32
41,0.5,ENGINEERING,23,1,2017-02-08 20:27:32,2017-02-08 20:27:32
42,5,TECHNOLOGY,24,1,2017-02-08 20:27:32,2017-02-08 20:27:32
43,1.3333333333333333,ENGINEERING,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
44,1.3333333333333333,TECHNOLOGY,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
45,1.3333333333333333,TECHNOLOGY,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
46,0.3333333333333333,CULTURE,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
47,0.3333333333333333,ENGINEERING,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
48,0.3333333333333333,CULTURE,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
49,0.5,CULTURE,2,2,2017-02-08 20:27:32,2017-02-08 20:27:32
50,0.5,SCIENCE,2,2,2017-02-08 20:27:32,2017-02-08 20:27:32
51,1,ENGINEERING,3,2,2017-02-08 20:27:32,2017-02-08 20:27:32
52,1,TECHNOLOGY,3,2,2017-02-08 20:27:32,2017-02-08 20:27:32
53,2.5,SCIENCE,4,2,2017-02-08 20:27:32,2017-02-08 20:27:32
54,2.5,TECHNOLOGY,4,2,2017-02-08 20:27:32,2017-02-08 20:27:32
55,2,TECHNOLOGY,5,2,2017-02-08 20:27:32,2017-02-08 20:27:32
56,0.3333333333333333,SCIENCE,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
57,0.3333333333333333,SCIENCE,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
58,0.3333333333333333,TECHNOLOGY,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
59,4,CULTURE,7,2,2017-02-08 20:27:32,2017-02-08 20:27:32
60,0.3333333333333333,SCIENCE,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
61,0.3333333333333333,ENGINEERING,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
62,0.3333333333333333,TECHNOLOGY,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
63,1,ENGINEERING,9,2,2017-02-08 20:27:32,2017-02-08 20:27:32
64,1,TECHNOLOGY,9,2,2017-02-08 20:27:32,2017-02-08 20:27:32
65,5,CULTURE,10,2,2017-02-08 20:27:32,2017-02-08 20:27:32
66,1,CULTURE,11,2,2017-02-08 20:27:32,2017-02-08 20:27:32
67,1,ENGINEERING,12,2,2017-02-08 20:27:32,2017-02-08 20:27:32
68,1,TECHNOLOGY,12,2,2017-02-08 20:27:32,2017-02-08 20:27:32
69,1.5,CULTURE,13,2,2017-02-08 20:27:32,2017-02-08 20:27:32
70,1.5,CULTURE,13,2,2017-02-08 20:27:32,2017-02-08 20:27:32
71,5,CULTURE,14,2,2017-02-08 20:27:32,2017-02-08 20:27:32
72,1.5,ENGINEERING,15,2,2017-02-08 20:27:32,2017-02-08 20:27:32
73,1.5,ENGINEERING,15,2,2017-02-08 20:27:32,2017-02-08 20:27:32
74,1.5,SCIENCE,16,2,2017-02-08 20:27:32,2017-02-08 20:27:32
75,1.5,CULTURE,16,2,2017-02-08 20:27:32,2017-02-08 20:27:32
76,2.5,CULTURE,17,2,2017-02-08 20:27:32,2017-02-08 20:27:32
77,2.5,CULTURE,17,2,2017-02-08 20:27:32,2017-02-08 20:27:32
78,2.5,ENGINEERING,18,2,2017-02-08 20:27:32,2017-02-08 20:27:32
79,2.5,TECHNOLOGY,18,2,2017-02-08 20:27:32,2017-02-08 20:27:32
80,1,ENGINEERING,19,2,2017-02-08 20:27:32,2017-02-08 20:27:32
82,1.5,TECHNOLOGY,20,2,2017-02-08 20:27:32,2017-02-08 20:27:32
81,1.5,ENGINEERING,20,2,2017-02-08 20:27:32,2017-02-08 20:27:32
83,3,TECHNOLOGY,21,2,2017-02-08 20:27:32,2017-02-08 20:27:32
84,4,TECHNOLOGY,22,2,2017-02-08 20:27:32,2017-02-08 20:27:32
85,2.5,SCIENCE,23,2,2017-02-08 20:27:32,2017-02-08 20:27:32
86,2.5,CULTURE,23,2,2017-02-08 20:27:32,2017-02-08 20:27:32
87,4,TECHNOLOGY,24,2,2017-02-08 20:27:32,2017-02-08 20:27:32
88,1.6666666666666667,TECHNOLOGY,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
89,1.6666666666666667,ENGINEERING,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
90,1.6666666666666667,ENGINEERING,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
91,1.6666666666666667,SCIENCE,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
92,1.6666666666666667,SCIENCE,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
93,1.6666666666666667,ENGINEERING,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
94,2,SCIENCE,2,3,2017-02-08 20:27:32,2017-02-08 20:27:32
95,2,CULTURE,2,3,2017-02-08 20:27:32,2017-02-08 20:27:32
96,1.5,ENGINEERING,3,3,2017-02-08 20:27:32,2017-02-08 20:27:32
97,1.5,CULTURE,3,3,2017-02-08 20:27:32,2017-02-08 20:27:32
98,2,CULTURE,4,3,2017-02-08 20:27:32,2017-02-08 20:27:32
99,2,ENGINEERING,4,3,2017-02-08 20:27:32,2017-02-08 20:27:32
100,3,SCIENCE,5,3,2017-02-08 20:27:32,2017-02-08 20:27:32
101,0.3333333333333333,SCIENCE,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
102,0.3333333333333333,ENGINEERING,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
103,0.3333333333333333,CULTURE,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
104,2,CULTURE,7,3,2017-02-08 20:27:32,2017-02-08 20:27:32
105,0.6666666666666666,TECHNOLOGY,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
106,0.6666666666666666,TECHNOLOGY,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
107,0.6666666666666666,CULTURE,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
108,0.5,CULTURE,9,3,2017-02-08 20:27:32,2017-02-08 20:27:32
109,0.5,SCIENCE,9,3,2017-02-08 20:27:32,2017-02-08 20:27:32
110,1,CULTURE,10,3,2017-02-08 20:27:32,2017-02-08 20:27:32
111,4,CULTURE,11,3,2017-02-08 20:27:32,2017-02-08 20:27:32
112,1.5,TECHNOLOGY,12,3,2017-02-08 20:27:32,2017-02-08 20:27:32
113,1.5,SCIENCE,12,3,2017-02-08 20:27:32,2017-02-08 20:27:32
114,0.5,CULTURE,13,3,2017-02-08 20:27:32,2017-02-08 20:27:32
115,0.5,ENGINEERING,13,3,2017-02-08 20:27:32,2017-02-08 20:27:32
116,2,TECHNOLOGY,14,3,2017-02-08 20:27:32,2017-02-08 20:27:32
117,2,TECHNOLOGY,15,3,2017-02-08 20:27:32,2017-02-08 20:27:32
118,2,TECHNOLOGY,15,3,2017-02-08 20:27:32,2017-02-08 20:27:32
119,1,TECHNOLOGY,16,3,2017-02-08 20:27:32,2017-02-08 20:27:32
120,1,TECHNOLOGY,16,3,2017-02-08 20:27:32,2017-02-08 20:27:32
121,1,ENGINEERING,17,3,2017-02-08 20:27:32,2017-02-08 20:27:32
122,1,SCIENCE,17,3,2017-02-08 20:27:32,2017-02-08 20:27:32
123,2,ENGINEERING,18,3,2017-02-08 20:27:32,2017-02-08 20:27:32
124,2,SCIENCE,18,3,2017-02-08 20:27:32,2017-02-08 20:27:32
125,1,CULTURE,19,3,2017-02-08 20:27:32,2017-02-08 20:27:32
126,0.5,ENGINEERING,20,3,2017-02-08 20:27:32,2017-02-08 20:27:32
127,0.5,TECHNOLOGY,20,3,2017-02-08 20:27:32,2017-02-08 20:27:32
128,5,TECHNOLOGY,21,3,2017-02-08 20:27:32,2017-02-08 20:27:32
130,2,SCIENCE,23,3,2017-02-08 20:27:32,2017-02-08 20:27:32
129,2,SCIENCE,22,3,2017-02-08 20:27:32,2017-02-08 20:27:32
131,2,ENGINEERING,23,3,2017-02-08 20:27:32,2017-02-08 20:27:32
132,5,TECHNOLOGY,24,3,2017-02-08 20:27:32,2017-02-08 20:27:32
133,0.3333333333333333,SCIENCE,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
134,0.3333333333333333,ENGINEERING,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
135,0.3333333333333333,ENGINEERING,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
136,0.3333333333333333,SCIENCE,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
137,0.3333333333333333,TECHNOLOGY,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
138,0.3333333333333333,CULTURE,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
139,2.5,TECHNOLOGY,2,4,2017-02-08 20:27:32,2017-02-08 20:27:32
140,2.5,TECHNOLOGY,2,4,2017-02-08 20:27:32,2017-02-08 20:27:32
141,2.5,CULTURE,3,4,2017-02-08 20:27:32,2017-02-08 20:27:32
142,2.5,ENGINEERING,3,4,2017-02-08 20:27:32,2017-02-08 20:27:32
143,2,SCIENCE,4,4,2017-02-08 20:27:32,2017-02-08 20:27:32
144,2,ENGINEERING,4,4,2017-02-08 20:27:32,2017-02-08 20:27:32
145,3,SCIENCE,5,4,2017-02-08 20:27:32,2017-02-08 20:27:32
146,1,TECHNOLOGY,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
147,1,SCIENCE,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
148,1,ENGINEERING,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
149,1,CULTURE,7,4,2017-02-08 20:27:32,2017-02-08 20:27:32
150,1,CULTURE,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
151,1,CULTURE,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
152,1,TECHNOLOGY,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
153,2,ENGINEERING,9,4,2017-02-08 20:27:32,2017-02-08 20:27:32
154,2,SCIENCE,9,4,2017-02-08 20:27:32,2017-02-08 20:27:32
155,5,SCIENCE,10,4,2017-02-08 20:27:32,2017-02-08 20:27:32
157,1.5,TECHNOLOGY,12,4,2017-02-08 20:27:32,2017-02-08 20:27:32
156,4,CULTURE,11,4,2017-02-08 20:27:32,2017-02-08 20:27:32
158,1.5,TECHNOLOGY,12,4,2017-02-08 20:27:32,2017-02-08 20:27:32
159,1,ENGINEERING,13,4,2017-02-08 20:27:32,2017-02-08 20:27:32
160,1,ENGINEERING,13,4,2017-02-08 20:27:32,2017-02-08 20:27:32
161,5,TECHNOLOGY,14,4,2017-02-08 20:27:32,2017-02-08 20:27:32
162,0.5,CULTURE,15,4,2017-02-08 20:27:32,2017-02-08 20:27:32
163,0.5,CULTURE,15,4,2017-02-08 20:27:32,2017-02-08 20:27:32
164,1.5,TECHNOLOGY,16,4,2017-02-08 20:27:32,2017-02-08 20:27:32
165,1.5,TECHNOLOGY,16,4,2017-02-08 20:27:32,2017-02-08 20:27:32
166,1,TECHNOLOGY,17,4,2017-02-08 20:27:32,2017-02-08 20:27:32
167,1,CULTURE,17,4,2017-02-08 20:27:32,2017-02-08 20:27:32
168,0.5,TECHNOLOGY,18,4,2017-02-08 20:27:32,2017-02-08 20:27:32
169,0.5,SCIENCE,18,4,2017-02-08 20:27:32,2017-02-08 20:27:32
170,3,TECHNOLOGY,19,4,2017-02-08 20:27:32,2017-02-08 20:27:32
171,1.5,TECHNOLOGY,20,4,2017-02-08 20:27:32,2017-02-08 20:27:32
172,1.5,CULTURE,20,4,2017-02-08 20:27:32,2017-02-08 20:27:32
173,5,TECHNOLOGY,21,4,2017-02-08 20:27:32,2017-02-08 20:27:32
174,3,ENGINEERING,22,4,2017-02-08 20:27:32,2017-02-08 20:27:32
175,2.5,CULTURE,23,4,2017-02-08 20:27:32,2017-02-08 20:27:32
176,2.5,ENGINEERING,23,4,2017-02-08 20:27:32,2017-02-08 20:27:32
177,5,SCIENCE,24,4,2017-02-08 20:27:32,2017-02-08 20:27:32
178,0.3333333333333333,SCIENCE,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
179,0.3333333333333333,TECHNOLOGY,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
180,0.3333333333333333,SCIENCE,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
181,0.6666666666666666,ENGINEERING,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
182,0.6666666666666666,CULTURE,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
183,0.6666666666666666,SCIENCE,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
184,2,ENGINEERING,2,5,2017-02-08 20:27:32,2017-02-08 20:27:32
185,2,CULTURE,2,5,2017-02-08 20:27:32,2017-02-08 20:27:32
186,1,CULTURE,3,5,2017-02-08 20:27:32,2017-02-08 20:27:32
187,1,ENGINEERING,3,5,2017-02-08 20:27:32,2017-02-08 20:27:32
188,2.5,CULTURE,4,5,2017-02-08 20:27:32,2017-02-08 20:27:32
189,2.5,TECHNOLOGY,4,5,2017-02-08 20:27:32,2017-02-08 20:27:32
190,4,CULTURE,5,5,2017-02-08 20:27:32,2017-02-08 20:27:32
191,1.3333333333333333,SCIENCE,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
192,1.3333333333333333,SCIENCE,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
193,1.3333333333333333,CULTURE,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
194,2,SCIENCE,7,5,2017-02-08 20:27:32,2017-02-08 20:27:32
195,0.3333333333333333,SCIENCE,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
196,0.3333333333333333,TECHNOLOGY,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
197,0.3333333333333333,SCIENCE,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
198,2.5,SCIENCE,9,5,2017-02-08 20:27:32,2017-02-08 20:27:32
199,2.5,SCIENCE,9,5,2017-02-08 20:27:32,2017-02-08 20:27:32
200,3,CULTURE,10,5,2017-02-08 20:27:32,2017-02-08 20:27:32
201,3,CULTURE,11,5,2017-02-08 20:27:32,2017-02-08 20:27:32
202,2,CULTURE,12,5,2017-02-08 20:27:32,2017-02-08 20:27:32
203,2,CULTURE,12,5,2017-02-08 20:27:32,2017-02-08 20:27:32
204,2.5,TECHNOLOGY,13,5,2017-02-08 20:27:32,2017-02-08 20:27:32
205,2.5,TECHNOLOGY,13,5,2017-02-08 20:27:32,2017-02-08 20:27:32
206,4,CULTURE,14,5,2017-02-08 20:27:32,2017-02-08 20:27:32
207,1.5,TECHNOLOGY,15,5,2017-02-08 20:27:32,2017-02-08 20:27:32
208,1.5,ENGINEERING,15,5,2017-02-08 20:27:32,2017-02-08 20:27:32
209,0.5,TECHNOLOGY,16,5,2017-02-08 20:27:32,2017-02-08 20:27:32
210,0.5,SCIENCE,16,5,2017-02-08 20:27:32,2017-02-08 20:27:32
211,2,CULTURE,17,5,2017-02-08 20:27:32,2017-02-08 20:27:32
212,2,ENGINEERING,17,5,2017-02-08 20:27:32,2017-02-08 20:27:32
213,0.5,TECHNOLOGY,18,5,2017-02-08 20:27:32,2017-02-08 20:27:32
214,0.5,CULTURE,18,5,2017-02-08 20:27:32,2017-02-08 20:27:32
215,5,TECHNOLOGY,19,5,2017-02-08 20:27:32,2017-02-08 20:27:32
216,1,SCIENCE,20,5,2017-02-08 20:27:32,2017-02-08 20:27:32
217,1,ENGINEERING,20,5,2017-02-08 20:27:32,2017-02-08 20:27:32
218,5,CULTURE,21,5,2017-02-08 20:27:32,2017-02-08 20:27:32
219,3,CULTURE,22,5,2017-02-08 20:27:32,2017-02-08 20:27:32
220,0.5,CULTURE,23,5,2017-02-08 20:27:32,2017-02-08 20:27:32
221,0.5,TECHNOLOGY,23,5,2017-02-08 20:27:32,2017-02-08 20:27:32
222,5,ENGINEERING,24,5,2017-02-08 20:27:32,2017-02-08 20:27:32
224,1.6666666666666667,CULTURE,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
223,1.6666666666666667,ENGINEERING,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
225,1.6666666666666667,CULTURE,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
226,0.3333333333333333,CULTURE,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
227,0.3333333333333333,CULTURE,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
228,0.3333333333333333,ENGINEERING,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
229,1.5,ENGINEERING,2,6,2017-02-08 20:27:32,2017-02-08 20:27:32
230,1.5,TECHNOLOGY,2,6,2017-02-08 20:27:32,2017-02-08 20:27:32
231,1,SCIENCE,3,6,2017-02-08 20:27:32,2017-02-08 20:27:32
232,1,ENGINEERING,3,6,2017-02-08 20:27:32,2017-02-08 20:27:32
233,1,CULTURE,4,6,2017-02-08 20:27:32,2017-02-08 20:27:32
234,1,CULTURE,4,6,2017-02-08 20:27:32,2017-02-08 20:27:32
235,4,ENGINEERING,5,6,2017-02-08 20:27:32,2017-02-08 20:27:32
236,0.6666666666666666,ENGINEERING,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
237,0.6666666666666666,TECHNOLOGY,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
238,0.6666666666666666,CULTURE,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
239,3,SCIENCE,7,6,2017-02-08 20:27:32,2017-02-08 20:27:32
240,1.6666666666666667,TECHNOLOGY,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
241,1.6666666666666667,CULTURE,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
242,1.6666666666666667,CULTURE,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
243,0.5,TECHNOLOGY,9,6,2017-02-08 20:27:32,2017-02-08 20:27:32
244,0.5,CULTURE,9,6,2017-02-08 20:27:32,2017-02-08 20:27:32
245,5,SCIENCE,10,6,2017-02-08 20:27:32,2017-02-08 20:27:32
246,1,ENGINEERING,11,6,2017-02-08 20:27:32,2017-02-08 20:27:32
247,2,ENGINEERING,12,6,2017-02-08 20:27:32,2017-02-08 20:27:32
248,2,ENGINEERING,12,6,2017-02-08 20:27:32,2017-02-08 20:27:32
249,2.5,ENGINEERING,13,6,2017-02-08 20:27:32,2017-02-08 20:27:32
250,2.5,TECHNOLOGY,13,6,2017-02-08 20:27:32,2017-02-08 20:27:32
251,3,ENGINEERING,14,6,2017-02-08 20:27:32,2017-02-08 20:27:32
252,0.5,SCIENCE,15,6,2017-02-08 20:27:32,2017-02-08 20:27:32
254,2,ENGINEERING,16,6,2017-02-08 20:27:32,2017-02-08 20:27:32
253,0.5,CULTURE,15,6,2017-02-08 20:27:32,2017-02-08 20:27:32
255,2,SCIENCE,16,6,2017-02-08 20:27:32,2017-02-08 20:27:32
256,0.5,CULTURE,17,6,2017-02-08 20:27:32,2017-02-08 20:27:32
257,0.5,ENGINEERING,17,6,2017-02-08 20:27:32,2017-02-08 20:27:32
258,1.5,TECHNOLOGY,18,6,2017-02-08 20:27:32,2017-02-08 20:27:32
259,1.5,ENGINEERING,18,6,2017-02-08 20:27:32,2017-02-08 20:27:32
260,2,SCIENCE,19,6,2017-02-08 20:27:32,2017-02-08 20:27:32
261,1.5,TECHNOLOGY,20,6,2017-02-08 20:27:32,2017-02-08 20:27:32
263,2,SCIENCE,21,6,2017-02-08 20:27:32,2017-02-08 20:27:32
264,2,CULTURE,22,6,2017-02-08 20:27:32,2017-02-08 20:27:32
265,0.5,ENGINEERING,23,6,2017-02-08 20:27:32,2017-02-08 20:27:32
266,0.5,ENGINEERING,23,6,2017-02-08 20:27:32,2017-02-08 20:27:32
262,1.5,ENGINEERING,20,6,2017-02-08 20:27:32,2017-02-08 20:27:32
267,4,ENGINEERING,24,6,2017-02-08 20:27:32,2017-02-08 20:27:32
268,1.3333333333333333,TECHNOLOGY,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
269,1.3333333333333333,CULTURE,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
270,1.3333333333333333,ENGINEERING,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
271,0.6666666666666666,CULTURE,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
272,0.6666666666666666,TECHNOLOGY,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
273,0.6666666666666666,TECHNOLOGY,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
274,1,ENGINEERING,2,7,2017-02-08 20:27:32,2017-02-08 20:27:32
275,1,ENGINEERING,2,7,2017-02-08 20:27:32,2017-02-08 20:27:32
276,0.5,SCIENCE,3,7,2017-02-08 20:27:32,2017-02-08 20:27:32
277,0.5,TECHNOLOGY,3,7,2017-02-08 20:27:32,2017-02-08 20:27:32
278,0.5,SCIENCE,4,7,2017-02-08 20:27:32,2017-02-08 20:27:32
279,0.5,SCIENCE,4,7,2017-02-08 20:27:32,2017-02-08 20:27:32
280,5,TECHNOLOGY,5,7,2017-02-08 20:27:32,2017-02-08 20:27:32
281,1,TECHNOLOGY,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
282,1,ENGINEERING,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
283,1,ENGINEERING,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
284,4,TECHNOLOGY,7,7,2017-02-08 20:27:32,2017-02-08 20:27:32
285,0.6666666666666666,TECHNOLOGY,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
286,0.6666666666666666,TECHNOLOGY,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
287,0.6666666666666666,ENGINEERING,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
288,1,CULTURE,9,7,2017-02-08 20:27:32,2017-02-08 20:27:32
289,1,ENGINEERING,9,7,2017-02-08 20:27:32,2017-02-08 20:27:32
290,4,CULTURE,10,7,2017-02-08 20:27:32,2017-02-08 20:27:32
291,4,CULTURE,11,7,2017-02-08 20:27:32,2017-02-08 20:27:32
292,2,CULTURE,12,7,2017-02-08 20:27:32,2017-02-08 20:27:32
293,2,ENGINEERING,12,7,2017-02-08 20:27:32,2017-02-08 20:27:32
294,2.5,ENGINEERING,13,7,2017-02-08 20:27:32,2017-02-08 20:27:32
295,2.5,SCIENCE,13,7,2017-02-08 20:27:32,2017-02-08 20:27:32
296,4,TECHNOLOGY,14,7,2017-02-08 20:27:32,2017-02-08 20:27:32
297,2.5,SCIENCE,15,7,2017-02-08 20:27:32,2017-02-08 20:27:32
298,2.5,TECHNOLOGY,15,7,2017-02-08 20:27:32,2017-02-08 20:27:32
299,1,ENGINEERING,16,7,2017-02-08 20:27:32,2017-02-08 20:27:32
300,1,TECHNOLOGY,16,7,2017-02-08 20:27:32,2017-02-08 20:27:32
301,2,ENGINEERING,17,7,2017-02-08 20:27:32,2017-02-08 20:27:32
302,2,TECHNOLOGY,17,7,2017-02-08 20:27:32,2017-02-08 20:27:32
303,1,CULTURE,18,7,2017-02-08 20:27:32,2017-02-08 20:27:32
304,1,CULTURE,18,7,2017-02-08 20:27:32,2017-02-08 20:27:32
305,3,SCIENCE,19,7,2017-02-08 20:27:32,2017-02-08 20:27:32
306,0.5,SCIENCE,20,7,2017-02-08 20:27:32,2017-02-08 20:27:32
307,0.5,SCIENCE,20,7,2017-02-08 20:27:32,2017-02-08 20:27:32
308,5,TECHNOLOGY,21,7,2017-02-08 20:27:32,2017-02-08 20:27:32
309,4,CULTURE,22,7,2017-02-08 20:27:32,2017-02-08 20:27:32
310,1.5,CULTURE,23,7,2017-02-08 20:27:32,2017-02-08 20:27:32
311,1.5,ENGINEERING,23,7,2017-02-08 20:27:32,2017-02-08 20:27:32
312,4,ENGINEERING,24,7,2017-02-08 20:27:32,2017-02-08 20:27:32
313,1.6666666666666667,TECHNOLOGY,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
314,1.6666666666666667,TECHNOLOGY,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
315,1.6666666666666667,SCIENCE,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
316,0.6666666666666666,SCIENCE,1,8,2017-02-08 20:27:32,2017-02-08 20:27:32
