24,2,CULTURE,12,1,2017-02-08 20:27:32,2017-02-08 20:27:32
25,1,MUSIC,12,1,2017-02-08 20:27:32,2017-02-08 20:27:32
26,2.5,CULTURE,13,1,2017-02-08 20:27:32,2017-02-08 20:27:32
27,0.5,MUSIC,13,1,2017-02-08 20:27:32,2017-02-08 20:27:32
28,1.5,CULTURE,14,1,2017-02-08 20:27:32,2017-02-08 20:27:32
29,1,MUSIC,15,1,2017-02-08 20:27:32,2017-02-08 20:27:32
30,0.5,CULTURE,15,1,2017-02-08 20:27:32,2017-02-08 20:27:32
31,1,MUSIC,16,1,2017-02-08 20:27:32,2017-02-08 20:27:32
32,0.5,CULTURE,16,1,2017-02-08 20:27:32,2017-02-08 20:27:32
33,1.5,SCIENCE,17,1,2017-02-08 20:27:32,2017-02-08 20:27:32
34,2,TECHNOLOGY,17,1,2017-02-08 20:27:32,2017-02-08 20:27:32
35,2.5,CULTURE,18,1,2017-02-08 20:27:32,2017-02-08 20:27:32
36,1.5,SCIENCE,18,1,2017-02-08 20:27:32,2017-02-08 20:27:32
37,1.5,CULTURE,19,1,2017-02-08 20:27:32,2017-02-08 20:27:32
38,0.5,SCIENCE,20,1,2017-02-08 20:27:32,2017-02-08 20:27:32
39,1,CULTURE,20,1,2017-02-08 20:27:32,2017-02-08 20:27:32
40,0.5,CULTURE,21,1,2017-02-08 20:27:32,2017-02-08 20:27:32
41,1,CULTURE,22,1,2017-02-08 20:27:32,2017-02-08 20:27:32
42,1.5,ENGINEERING,23,1,2017-02-08 20:27:32,2017-02-08 20:27:32
43,2,TECHNOLOGY,23,1,2017-02-08 20:27:32,2017-02-08 20:27:32
44,1,MUSIC,24,1,2017-02-08 20:27:32,2017-02-08 20:27:32
45,2,SCIENCE,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
46,1,TECHNOLOGY,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
47,2.5,ENGINEERING,25,1,2017-02-08 20:27:32,2017-02-08 20:27:32
48,1.5,SCIENCE,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
49,0.5,CULTURE,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
50,0.5,ENGINEERING,1,2,2017-02-08 20:27:32,2017-02-08 20:27:32
51,2,SCIENCE,2,2,2017-02-08 20:27:32,2017-02-08 20:27:32
52,2.5,TECHNOLOGY,2,2,2017-02-08 20:27:32,2017-02-08 20:27:32
53,1.5,CULTURE,3,2,2017-02-08 20:27:32,2017-02-08 20:27:32
54,0.5,MUSIC,3,2,2017-02-08 20:27:32,2017-02-08 20:27:32
55,1,ENGINEERING,4,2,2017-02-08 20:27:32,2017-02-08 20:27:32
56,1.5,SCIENCE,4,2,2017-02-08 20:27:32,2017-02-08 20:27:32
57,0.5,CULTURE,5,2,2017-02-08 20:27:32,2017-02-08 20:27:32
58,2.5,ENGINEERING,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
59,1,SCIENCE,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
60,0.5,TECHNOLOGY,6,2,2017-02-08 20:27:32,2017-02-08 20:27:32
61,0.5,ENGINEERING,7,2,2017-02-08 20:27:32,2017-02-08 20:27:32
62,1.5,SCIENCE,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
63,1.5,TECHNOLOGY,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
64,2,ENGINEERING,8,2,2017-02-08 20:27:32,2017-02-08 20:27:32
65,2.5,TECHNOLOGY,9,2,2017-02-08 20:27:32,2017-02-08 20:27:32
66,1,ENGINEERING,9,2,2017-02-08 20:27:32,2017-02-08 20:27:32
67,2,SCIENCE,10,2,2017-02-08 20:27:32,2017-02-08 20:27:32
68,2.5,TECHNOLOGY,10,2,2017-02-08 20:27:32,2017-02-08 20:27:32
69,0.5,ENGINEERING,10,2,2017-02-08 20:27:32,2017-02-08 20:27:32
70,0.5,CULTURE,11,2,2017-02-08 20:27:32,2017-02-08 20:27:32
71,1.5,CULTURE,12,2,2017-02-08 20:27:32,2017-02-08 20:27:32
72,2,MUSIC,12,2,2017-02-08 20:27:32,2017-02-08 20:27:32
73,1,CULTURE,13,2,2017-02-08 20:27:32,2017-02-08 20:27:32
74,1.5,MUSIC,13,2,2017-02-08 20:27:32,2017-02-08 20:27:32
75,2,CULTURE,14,2,2017-02-08 20:27:32,2017-02-08 20:27:32
76,0.5,MUSIC,15,2,2017-02-08 20:27:32,2017-02-08 20:27:32
77,2.5,CULTURE,15,2,2017-02-08 20:27:32,2017-02-08 20:27:32
78,2,MUSIC,16,2,2017-02-08 20:27:32,2017-02-08 20:27:32
79,1.5,CULTURE,16,2,2017-02-08 20:27:32,2017-02-08 20:27:32
80,0.5,SCIENCE,17,2,2017-02-08 20:27:32,2017-02-08 20:27:32
81,1.5,TECHNOLOGY,17,2,2017-02-08 20:27:32,2017-02-08 20:27:32
82,2.5,CULTURE,18,2,2017-02-08 20:27:32,2017-02-08 20:27:32
83,1,SCIENCE,18,2,2017-02-08 20:27:32,2017-02-08 20:27:32
84,0.5,CULTURE,19,2,2017-02-08 20:27:32,2017-02-08 20:27:32
85,1.5,SCIENCE,20,2,2017-02-08 20:27:32,2017-02-08 20:27:32
86,2,CULTURE,20,2,2017-02-08 20:27:32,2017-02-08 20:27:32
87,1,CULTURE,21,2,2017-02-08 20:27:32,2017-02-08 20:27:32
88,2.5,CULTURE,22,2,2017-02-08 20:27:32,2017-02-08 20:27:32
89,1.5,ENGINEERING,23,2,2017-02-08 20:27:32,2017-02-08 20:27:32
90,2.5,TECHNOLOGY,23,2,2017-02-08 20:27:32,2017-02-08 20:27:32
91,1,MUSIC,24,2,2017-02-08 20:27:32,2017-02-08 20:27:32
92,1.5,SCIENCE,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
93,2,TECHNOLOGY,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
94,2,ENGINEERING,25,2,2017-02-08 20:27:32,2017-02-08 20:27:32
95,1.5,SCIENCE,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
96,1.5,CULTURE,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
97,1,ENGINEERING,1,3,2017-02-08 20:27:32,2017-02-08 20:27:32
98,2,SCIENCE,2,3,2017-02-08 20:27:32,2017-02-08 20:27:32
99,2.5,TECHNOLOGY,2,3,2017-02-08 20:27:32,2017-02-08 20:27:32
100,2.5,CULTURE,3,3,2017-02-08 20:27:32,2017-02-08 20:27:32
101,1.5,MUSIC,3,3,2017-02-08 20:27:32,2017-02-08 20:27:32
102,1.5,ENGINEERING,4,3,2017-02-08 20:27:32,2017-02-08 20:27:32
103,2.5,SCIENCE,4,3,2017-02-08 20:27:32,2017-02-08 20:27:32
104,0.5,CULTURE,5,3,2017-02-08 20:27:32,2017-02-08 20:27:32
105,1,ENGINEERING,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
106,1.5,SCIENCE,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
107,2,TECHNOLOGY,6,3,2017-02-08 20:27:32,2017-02-08 20:27:32
108,1.5,ENGINEERING,7,3,2017-02-08 20:27:32,2017-02-08 20:27:32
109,1.5,SCIENCE,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
110,0.5,TECHNOLOGY,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
111,1,ENGINEERING,8,3,2017-02-08 20:27:32,2017-02-08 20:27:32
112,1,TECHNOLOGY,9,3,2017-02-08 20:27:32,2017-02-08 20:27:32
113,1.5,ENGINEERING,9,3,2017-02-08 20:27:32,2017-02-08 20:27:32
114,1,SCIENCE,10,3,2017-02-08 20:27:32,2017-02-08 20:27:32
115,2.5,TECHNOLOGY,10,3,2017-02-08 20:27:32,2017-02-08 20:27:32
116,2,ENGINEERING,10,3,2017-02-08 20:27:32,2017-02-08 20:27:32
117,2.5,CULTURE,11,3,2017-02-08 20:27:32,2017-02-08 20:27:32
118,0.5,CULTURE,12,3,2017-02-08 20:27:32,2017-02-08 20:27:32
119,2.5,MUSIC,12,3,2017-02-08 20:27:32,2017-02-08 20:27:32
120,1.5,CULTURE,13,3,2017-02-08 20:27:32,2017-02-08 20:27:32
121,2,MUSIC,13,3,2017-02-08 20:27:32,2017-02-08 20:27:32
122,0.5,CULTURE,14,3,2017-02-08 20:27:32,2017-02-08 20:27:32
123,2,MUSIC,15,3,2017-02-08 20:27:32,2017-02-08 20:27:32
124,2.5,CULTURE,15,3,2017-02-08 20:27:32,2017-02-08 20:27:32
125,1.5,MUSIC,16,3,2017-02-08 20:27:32,2017-02-08 20:27:32
126,2,CULTURE,16,3,2017-02-08 20:27:32,2017-02-08 20:27:32
127,2.5,SCIENCE,17,3,2017-02-08 20:27:32,2017-02-08 20:27:32
128,2.5,TECHNOLOGY,17,3,2017-02-08 20:27:32,2017-02-08 20:27:32
129,0.5,CULTURE,18,3,2017-02-08 20:27:32,2017-02-08 20:27:32
130,1,SCIENCE,18,3,2017-02-08 20:27:32,2017-02-08 20:27:32
131,1.5,CULTURE,19,3,2017-02-08 20:27:32,2017-02-08 20:27:32
132,2,SCIENCE,20,3,2017-02-08 20:27:32,2017-02-08 20:27:32
133,2,CULTURE,20,3,2017-02-08 20:27:32,2017-02-08 20:27:32
134,2.5,CULTURE,21,3,2017-02-08 20:27:32,2017-02-08 20:27:32
135,1.5,CULTURE,22,3,2017-02-08 20:27:32,2017-02-08 20:27:32
136,1,ENGINEERING,23,3,2017-02-08 20:27:32,2017-02-08 20:27:32
137,2.5,TECHNOLOGY,23,3,2017-02-08 20:27:32,2017-02-08 20:27:32
138,0.5,MUSIC,24,3,2017-02-08 20:27:32,2017-02-08 20:27:32
139,2.5,SCIENCE,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
140,1,TECHNOLOGY,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
141,0.5,ENGINEERING,25,3,2017-02-08 20:27:32,2017-02-08 20:27:32
142,1.5,SCIENCE,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
143,2,CULTURE,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
144,1.5,ENGINEERING,1,4,2017-02-08 20:27:32,2017-02-08 20:27:32
145,0.5,SCIENCE,2,4,2017-02-08 20:27:32,2017-02-08 20:27:32
146,2.5,TECHNOLOGY,2,4,2017-02-08 20:27:32,2017-02-08 20:27:32
147,1.5,CULTURE,3,4,2017-02-08 20:27:32,2017-02-08 20:27:32
148,2.5,MUSIC,3,4,2017-02-08 20:27:32,2017-02-08 20:27:32
149,1,ENGINEERING,4,4,2017-02-08 20:27:32,2017-02-08 20:27:32
150,2.5,SCIENCE,4,4,2017-02-08 20:27:32,2017-02-08 20:27:32
151,2.5,CULTURE,5,4,2017-02-08 20:27:32,2017-02-08 20:27:32
152,2,ENGINEERING,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
153,1,SCIENCE,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
154,1,TECHNOLOGY,6,4,2017-02-08 20:27:32,2017-02-08 20:27:32
155,2.5,ENGINEERING,7,4,2017-02-08 20:27:32,2017-02-08 20:27:32
156,2.5,SCIENCE,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
157,2,TECHNOLOGY,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
158,2.5,ENGINEERING,8,4,2017-02-08 20:27:32,2017-02-08 20:27:32
159,1,TECHNOLOGY,9,4,2017-02-08 20:27:32,2017-02-08 20:27:32
160,1.5,ENGINEERING,9,4,2017-02-08 20:27:32,2017-02-08 20:27:32
161,0.5,SCIENCE,10,4,2017-02-08 20:27:32,2017-02-08 20:27:32
162,1,TECHNOLOGY,10,4,2017-02-08 20:27:32,2017-02-08 20:27:32
163,2.5,ENGINEERING,10,4,2017-02-08 20:27:32,2017-02-08 20:27:32
164,0.5,CULTURE,11,4,2017-02-08 20:27:32,2017-02-08 20:27:32
165,2.5,CULTURE,12,4,2017-02-08 20:27:32,2017-02-08 20:27:32
166,2.5,MUSIC,12,4,2017-02-08 20:27:32,2017-02-08 20:27:32
167,0.5,CULTURE,13,4,2017-02-08 20:27:32,2017-02-08 20:27:32
168,2,MUSIC,13,4,2017-02-08 20:27:32,2017-02-08 20:27:32
169,2,CULTURE,14,4,2017-02-08 20:27:32,2017-02-08 20:27:32
170,1,MUSIC,15,4,2017-02-08 20:27:32,2017-02-08 20:27:32
171,1.5,CULTURE,15,4,2017-02-08 20:27:32,2017-02-08 20:27:32
172,1,MUSIC,16,4,2017-02-08 20:27:32,2017-02-08 20:27:32
173,0.5,CULTURE,16,4,2017-02-08 20:27:32,2017-02-08 20:27:32
174,1.5,SCIENCE,17,4,2017-02-08 20:27:32,2017-02-08 20:27:32
175,1.5,TECHNOLOGY,17,4,2017-02-08 20:27:32,2017-02-08 20:27:32
176,1,CULTURE,18,4,2017-02-08 20:27:32,2017-02-08 20:27:32
177,2.5,SCIENCE,18,4,2017-02-08 20:27:32,2017-02-08 20:27:32
178,2,CULTURE,19,4,2017-02-08 20:27:32,2017-02-08 20:27:32
179,2.5,SCIENCE,20,4,2017-02-08 20:27:32,2017-02-08 20:27:32
180,1.5,CULTURE,20,4,2017-02-08 20:27:32,2017-02-08 20:27:32
181,1,CULTURE,21,4,2017-02-08 20:27:32,2017-02-08 20:27:32
182,0.5,CULTURE,22,4,2017-02-08 20:27:32,2017-02-08 20:27:32
183,1.5,ENGINEERING,23,4,2017-02-08 20:27:32,2017-02-08 20:27:32
184,2,TECHNOLOGY,23,4,2017-02-08 20:27:32,2017-02-08 20:27:32
185,2,MUSIC,24,4,2017-02-08 20:27:32,2017-02-08 20:27:32
186,0.5,SCIENCE,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
187,2,TECHNOLOGY,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
188,2.5,ENGINEERING,25,4,2017-02-08 20:27:32,2017-02-08 20:27:32
189,1.5,SCIENCE,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
190,0.5,CULTURE,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
191,1.5,ENGINEERING,1,5,2017-02-08 20:27:32,2017-02-08 20:27:32
192,1.5,SCIENCE,2,5,2017-02-08 20:27:32,2017-02-08 20:27:32
193,0.5,TECHNOLOGY,2,5,2017-02-08 20:27:32,2017-02-08 20:27:32
194,2.5,CULTURE,3,5,2017-02-08 20:27:32,2017-02-08 20:27:32
195,2.5,MUSIC,3,5,2017-02-08 20:27:32,2017-02-08 20:27:32
196,1.5,ENGINEERING,4,5,2017-02-08 20:27:32,2017-02-08 20:27:32
197,1,SCIENCE,4,5,2017-02-08 20:27:32,2017-02-08 20:27:32
198,2,CULTURE,5,5,2017-02-08 20:27:32,2017-02-08 20:27:32
199,2,ENGINEERING,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
200,2,SCIENCE,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
201,1,TECHNOLOGY,6,5,2017-02-08 20:27:32,2017-02-08 20:27:32
202,2,ENGINEERING,7,5,2017-02-08 20:27:32,2017-02-08 20:27:32
203,0.5,SCIENCE,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
204,2.5,TECHNOLOGY,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
205,2.5,ENGINEERING,8,5,2017-02-08 20:27:32,2017-02-08 20:27:32
206,1.5,TECHNOLOGY,9,5,2017-02-08 20:27:32,2017-02-08 20:27:32
207,1,ENGINEERING,9,5,2017-02-08 20:27:32,2017-02-08 20:27:32
208,1,SCIENCE,10,5,2017-02-08 20:27:32,2017-02-08 20:27:32
209,1,TECHNOLOGY,10,5,2017-02-08 20:27:32,2017-02-08 20:27:32
210,1,ENGINEERING,10,5,2017-02-08 20:27:32,2017-02-08 20:27:32
211,1.5,CULTURE,11,5,2017-02-08 20:27:32,2017-02-08 20:27:32
212,2,CULTURE,12,5,2017-02-08 20:27:32,2017-02-08 20:27:32
213,1,MUSIC,12,5,2017-02-08 20:27:32,2017-02-08 20:27:32
214,2.5,CULTURE,13,5,2017-02-08 20:27:32,2017-02-08 20:27:32
215,2,MUSIC,13,5,2017-02-08 20:27:32,2017-02-08 20:27:32
216,1.5,CULTURE,14,5,2017-02-08 20:27:32,2017-02-08 20:27:32
217,2.5,MUSIC,15,5,2017-02-08 20:27:32,2017-02-08 20:27:32
218,0.5,CULTURE,15,5,2017-02-08 20:27:32,2017-02-08 20:27:32
219,1.5,MUSIC,16,5,2017-02-08 20:27:32,2017-02-08 20:27:32
220,0.5,CULTURE,16,5,2017-02-08 20:27:32,2017-02-08 20:27:32
221,2,SCIENCE,17,5,2017-02-08 20:27:32,2017-02-08 20:27:32
222,1,TECHNOLOGY,17,5,2017-02-08 20:27:32,2017-02-08 20:27:32
223,1.5,CULTURE,18,5,2017-02-08 20:27:32,2017-02-08 20:27:32
224,0.5,SCIENCE,18,5,2017-02-08 20:27:32,2017-02-08 20:27:32
225,0.5,CULTURE,19,5,2017-02-08 20:27:32,2017-02-08 20:27:32
226,2.5,SCIENCE,20,5,2017-02-08 20:27:32,2017-02-08 20:27:32
227,1,CULTURE,20,5,2017-02-08 20:27:32,2017-02-08 20:27:32
228,1,CULTURE,21,5,2017-02-08 20:27:32,2017-02-08 20:27:32
229,2.5,CULTURE,22,5,2017-02-08 20:27:32,2017-02-08 20:27:32
230,2.5,ENGINEERING,23,5,2017-02-08 20:27:32,2017-02-08 20:27:32
231,2,TECHNOLOGY,23,5,2017-02-08 20:27:32,2017-02-08 20:27:32
232,2,MUSIC,24,5,2017-02-08 20:27:32,2017-02-08 20:27:32
233,1,SCIENCE,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
234,0.5,TECHNOLOGY,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
235,2,ENGINEERING,25,5,2017-02-08 20:27:32,2017-02-08 20:27:32
236,0.5,SCIENCE,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
237,1,CULTURE,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
238,1,ENGINEERING,1,6,2017-02-08 20:27:32,2017-02-08 20:27:32
239,2,SCIENCE,2,6,2017-02-08 20:27:32,2017-02-08 20:27:32
240,1.5,TECHNOLOGY,2,6,2017-02-08 20:27:32,2017-02-08 20:27:32
241,1.5,CULTURE,3,6,2017-02-08 20:27:32,2017-02-08 20:27:32
242,2,MUSIC,3,6,2017-02-08 20:27:32,2017-02-08 20:27:32
243,1,ENGINEERING,4,6,2017-02-08 20:27:32,2017-02-08 20:27:32
244,2,SCIENCE,4,6,2017-02-08 20:27:32,2017-02-08 20:27:32
245,2.5,CULTURE,5,6,2017-02-08 20:27:32,2017-02-08 20:27:32
246,1.5,ENGINEERING,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
247,0.5,SCIENCE,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
248,1,TECHNOLOGY,6,6,2017-02-08 20:27:32,2017-02-08 20:27:32
249,0.5,ENGINEERING,7,6,2017-02-08 20:27:32,2017-02-08 20:27:32
250,2,SCIENCE,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
251,2,TECHNOLOGY,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
252,2,ENGINEERING,8,6,2017-02-08 20:27:32,2017-02-08 20:27:32
253,1,TECHNOLOGY,9,6,2017-02-08 20:27:32,2017-02-08 20:27:32
254,2.5,ENGINEERING,9,6,2017-02-08 20:27:32,2017-02-08 20:27:32
255,1,SCIENCE,10,6,2017-02-08 20:27:32,2017-02-08 20:27:32
256,0.5,TECHNOLOGY,10,6,2017-02-08 20:27:32,2017-02-08 20:27:32
257,1,ENGINEERING,10,6,2017-02-08 20:27:32,2017-02-08 20:27:32
258,1,CULTURE,11,6,2017-02-08 20:27:32,2017-02-08 20:27:32
259,0.5,CULTURE,12,6,2017-02-08 20:27:32,2017-02-08 20:27:32
260,1,MUSIC,12,6,2017-02-08 20:27:32,2017-02-08 20:27:32
261,2.5,CULTURE,13,6,2017-02-08 20:27:32,2017-02-08 20:27:32
262,0.5,MUSIC,13,6,2017-02-08 20:27:32,2017-02-08 20:27:32
263,1,CULTURE,14,6,2017-02-08 20:27:32,2017-02-08 20:27:32
264,1,MUSIC,15,6,2017-02-08 20:27:32,2017-02-08 20:27:32
265,1,CULTURE,15,6,2017-02-08 20:27:32,2017-02-08 20:27:32
266,0.5,MUSIC,16,6,2017-02-08 20:27:32,2017-02-08 20:27:32
267,1.5,CULTURE,16,6,2017-02-08 20:27:32,2017-02-08 20:27:32
268,1.5,SCIENCE,17,6,2017-02-08 20:27:32,2017-02-08 20:27:32
269,0.5,TECHNOLOGY,17,6,2017-02-08 20:27:32,2017-02-08 20:27:32
270,2.5,CULTURE,18,6,2017-02-08 20:27:32,2017-02-08 20:27:32
271,1.5,SCIENCE,18,6,2017-02-08 20:27:32,2017-02-08 20:27:32
272,2.5,CULTURE,19,6,2017-02-08 20:27:32,2017-02-08 20:27:32
273,1.5,SCIENCE,20,6,2017-02-08 20:27:32,2017-02-08 20:27:32
274,1,CULTURE,20,6,2017-02-08 20:27:32,2017-02-08 20:27:32
275,2,CULTURE,21,6,2017-02-08 20:27:32,2017-02-08 20:27:32
276,1,CULTURE,22,6,2017-02-08 20:27:32,2017-02-08 20:27:32
277,1.5,ENGINEERING,23,6,2017-02-08 20:27:32,2017-02-08 20:27:32
278,1,TECHNOLOGY,23,6,2017-02-08 20:27:32,2017-02-08 20:27:32
279,0.5,MUSIC,24,6,2017-02-08 20:27:32,2017-02-08 20:27:32
280,2,SCIENCE,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
281,1.5,TECHNOLOGY,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
282,2,ENGINEERING,25,6,2017-02-08 20:27:32,2017-02-08 20:27:32
283,0.5,SCIENCE,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
284,1,CULTURE,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
285,1,ENGINEERING,1,7,2017-02-08 20:27:32,2017-02-08 20:27:32
286,0.5,SCIENCE,2,7,2017-02-08 20:27:32,2017-02-08 20:27:32
287,0.5,TECHNOLOGY,2,7,2017-02-08 20:27:32,2017-02-08 20:27:32
288,1,CULTURE,3,7,2017-02-08 20:27:32,2017-02-08 20:27:32
289,2,MUSIC,3,7,2017-02-08 20:27:32,2017-02-08 20:27:32
290,2.5,ENGINEERING,4,7,2017-02-08 20:27:32,2017-02-08 20:27:32
291,2,SCIENCE,4,7,2017-02-08 20:27:32,2017-02-08 20:27:32
292,0.5,CULTURE,5,7,2017-02-08 20:27:32,2017-02-08 20:27:32
293,1,ENGINEERING,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
294,1,SCIENCE,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
295,1,TECHNOLOGY,6,7,2017-02-08 20:27:32,2017-02-08 20:27:32
296,1,ENGINEERING,7,7,2017-02-08 20:27:32,2017-02-08 20:27:32
297,1.5,SCIENCE,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
298,0.5,TECHNOLOGY,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
299,1.5,ENGINEERING,8,7,2017-02-08 20:27:32,2017-02-08 20:27:32
300,2,TECHNOLOGY,9,7,2017-02-08 20:27:32,2017-02-08 20:27:32
301,1,ENGINEERING,9,7,2017-02-08 20:27:32,2017-02-08 20:27:32
302,0.5,SCIENCE,10,7,2017-02-08 20:27:32,2017-02-08 20:27:32
303,0.5,TECHNOLOGY,10,7,2017-02-08 20:27:32,2017-02-08 20:27:32
304,1.5,ENGINEERING,10,7,2017-02-08 20:27:32,2017-02-08 20:27:32
305,1.5,CULTURE,11,7,2017-02-08 20:27:32,2017-02-08 20:27:32
306,2.5,CULTURE,12,7,2017-02-08 20:27:32,2017-02-08 20:27:32
307,0.5,MUSIC,12,7,2017-02-08 20:27:32,2017-02-08 20:27:32
308,1.5,CULTURE,13,7,2017-02-08 20:27:32,2017-02-08 20:27:32
309,0.5,MUSIC,13,7,2017-02-08 20:27:32,2017-02-08 20:27:32
310,0.5,CULTURE,14,7,2017-02-08 20:27:32,2017-02-08 20:27:32
311,1.5,MUSIC,15,7,2017-02-08 20:27:32,2017-02-08 20:27:32
312,0.5,CULTURE,15,7,2017-02-08 20:27:32,2017-02-08 20:27:32
313,0.5,MUSIC,16,7,2017-02-08 20:27:32,2017-02-08 20:27:32
314,1,CULTURE,16,7,2017-02-08 20:27:32,2017-02-08 20:27:32
315,1,SCIENCE,17,7,2017-02-08 20:27:32,2017-02-08 20:27:32
316,1.5,TECHNOLOGY,17,7,2017-02-08 20:27:32,2017-02-08 20:27:32
317,0.5,CULTURE,18,7,2017-02-08 20:27:32,2017-02-08 20:27:32
318,2.5,SCIENCE,18,7,2017-02-08 20:27:32,2017-02-08 20:27:32
319,1,CULTURE,19,7,2017-02-08 20:27:32,2017-02-08 20:27:32
320,2,SCIENCE,20,7,2017-02-08 20:27:32,2017-02-08 20:27:32
321,1.5,CULTURE,20,7,2017-02-08 20:27:32,2017-02-08 20:27:32
322,1,CULTURE,21,7,2017-02-08 20:27:32,2017-02-08 20:27:32
323,2.5,CULTURE,22,7,2017-02-08 20:27:32,2017-02-08 20:27:32
324,1.5,ENGINEERING,23,7,2017-02-08 20:27:32,2017-02-08 20:27:32
325,0.5,TECHNOLOGY,23,7,2017-02-08 20:27:32,2017-02-08 20:27:32
326,1.5,MUSIC,24,7,2017-02-08 20:27:32,2017-02-08 20:27:32
327,2.5,SCIENCE,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
328,2.5,TECHNOLOGY,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
329,1,ENGINEERING,25,7,2017-02-08 20:27:32,2017-02-08 20:27:32
